Round,Pick,Team,,Player,Pos,Age,B/T,Pre-Draft Team,Slotted Bonus,Signed Bonus,+/- Diff
23,691,LAA,,Matt Corlew,OF,18,/,"HS
                    
                    
                    North Broward Prep HS (FL)","$125,000",Unsigned,
23,692,ARI,,Dane Acker,P,20,/,"JC
                    
                    
                    San Jacinto JC (TX)","$125,000",Unsigned,
23,693,WSH,,Michael Cuevas,P,18,/,"HS
                    
                    
                    Brennan HS (TX)","$125,000","$125,000",
23,694,PIT,,Jasiah Dixon,CF,17,/,"HS
                    
                    
                    Orange Lutheran HS (CA)","$125,000","$225,000","-$100,000"
23,695,STL,,Brylie Ware,3B,23,/,"CO
                    
                    
                    Oklahoma","$125,000","$3,000","$122,000"
23,696,SEA,,Caleb Ricca,SS,21,/,"CO
                    
                    
                    Northwestern State (LA)","$125,000","$80,000","$45,000"
23,697,ATL,,Drew Campbell,OF,21,/,"CO
                    
                    
                    Louisville","$125,000","$125,000",
23,698,TB,,Jayden Murray,P,22,/,"CO
                    
                    
                    Dixie State","$125,000","$3,000","$122,000"
23,699,COL,,Blair Calvo,P,23,/,"CO
                    
                    
                    Flagler","$125,000","$3,000","$122,000"
23,700,CLE,,Chandler Fidel,P,21,/,"CO
                    
                    
                    Arkansas-Little Rock","$125,000","$75,000","$50,000"
23,701,LAD,,Cyrillo Watson,P,21,/,"CO
                    
                    
                    Illinois","$125,000","$125,000",
23,702,CHC,,Manny Collier,CF,18,/,"HS
                    
                    
                    Westwood HS (AZ)","$125,000","$125,000",
23,703,MIL,,Carter Rustad,P,18,R / R,"HS
                    
                    
                    Staley HS (MO)","$125,000",Unsigned,
23,704,OAK,,Austin Wahl,P,24,/,"CO
                    
                    
                    California State-Monterey Bay","$125,000","$1,000","$124,000"
23,705,NYY,,Matt Minnick,P,23,/,"CO
                    
                    
                    Mercyhurst (PA)","$125,000","$10,000","$115,000"
23,706,HOU,,Zach Biermann,1B,22,/,"CO
                    
                    
                    Coastal Carolina","$125,000","$1,000","$124,000"
23,707,BOS,,Leon Paulino,CF,18,/,"HS
                    
                    
                    Florida Virtual School (FL)","$125,000","$125,000",
24,708,BAL,,Andrew Martínez,SS,22,/,"CO
                    
                    
                    California-Santa Barbara","$125,000","$115,000","$10,000"
24,709,KC,,Alex Smith,P,22,/,"CO
                    
                    
                    Memphis","$125,000","$5,000","$120,000"
24,710,CHW,,Jakob Goldfarb,C,23,/,"CO
                    
                    
                    Oregon","$125,000","$2,500","$122,500"
24,711,MIA,,Jeff Lindgren,P,22,R / R,"CO
                    
                    
                    Illinois State","$125,000","$2,500","$122,500"
24,712,DET,,Michael Bienlien,P,21,/,"CO
                    
                    
                    North Carolina State","$125,000","$125,000",
24,713,SD,,Taylor Lomack,CF,19,/,"JC
                    
                    
                    Tallahassee JC (FL)","$125,000","$85,000","$40,000"
24,714,CIN,,Quinten Sefcik,P,23,/,"CO
                    
                    
                    Illinois-Urbana","$125,000","$5,000","$120,000"
24,715,TEX,,Luke Schiltz,P,19,/,"HS
                    
                    
                    Stoneman Douglas HS (FL)","$125,000","$125,000",
24,716,SF,,Evan Lumbert,P,23,/,"CO
                    
                    
                    Florida Gulf Coast","$125,000","$2,000","$123,000"
24,717,TOR,,Spencer Horwitz,1B,21,/,"CO
                    
                    
                    Radford","$125,000","$100,000","$25,000"
24,718,NYM,,Hunter Barco,SP,18,/,"CO
                    
                    
                    Florida","$125,000",Unsigned,
24,719,MIN,,Trevor Jensen,1B,22,/,"CO
                    
                    
                    Tulane (LA)","$125,000","$1,000","$124,000"
24,720,PHI,,Jose Ulloa,P,20,/,"JC
                    
                    
                    ASA JC-Miami (FL)","$125,000","$100,000","$25,000"
24,721,LAA,,Shane Kelso,P,21,/,"CO
                    
                    
                    Oklahoma Baptist","$125,000","$10,000","$115,000"
24,722,ARI,,Dylan Eskew,P,18,/,"HS
                    
                    
                    Sickles HS (FL)","$125,000",Unsigned,
24,723,WSH,,Jake Alu,3B,22,/,"CO
                    
                    
                    Boston College (MA)","$125,000","$10,000","$115,000"
24,724,PIT,,Trey McGough,P,21,/,"CO
                    
                    
                    Mount St. Mary's (MD)","$125,000","$100,000","$25,000"
24,725,STL,,Will Guay,P,22,/,"CO
                    
                    
                    Concord (WV)","$125,000","$3,000","$122,000"
24,726,SEA,,Kipp Rollings,P,22,/,"CO
                    
                    
                    North Greenville","$125,000","$10,000","$115,000"
24,727,ATL,,Bryce Ball,1B,21,L / R,"CO
                    
                    
                    Dallas Baptist (TX)","$125,000","$197,500","-$72,500"
24,728,TB,,Duke Kinamon,SS,22,/,"CO
                    
                    
                    Stanford (CA)","$125,000","$40,000","$85,000"
24,729,COL,,Jordan Spicer,P,22,/,"CO
                    
                    
                    Central Florida","$125,000","$3,000","$122,000"
24,730,CLE,,Joab Gonzalez,SS,19,/,"JC
                    
                    
                    New Mexico JC","$125,000","$100,000","$25,000"
24,731,LAD,,Chet Allison,OF,20,/,"JC
                    
                    
                    Fresno JC (CA)","$125,000","$222,500","-$97,500"
24,732,CHC,,Grayson Byrd,SS,23,/,"CO
                    
                    
                    Clemson (SC)","$125,000","$5,000","$120,000"
24,733,MIL,,Jose Torres,SS,19,/,"HS
                    
                    
                    Calvert Hall College HS (MD)","$125,000",Unsigned,
24,734,OAK,,Trayson Kubo,P,21,/,"CO
                    
                    
                    Stephen F. Austin State (TX)","$125,000","$1,000","$124,000"
24,735,NYY,,Jake Pries,OF,22,/,"CO
                    
                    
                    California-Los Angeles","$125,000","$7,500","$117,500"
24,736,HOU,,Preston Pavlica,OF,22,/,"CO
                    
                    
                    Grand Canyon (AZ)","$125,000","$1,000","$124,000"
24,737,BOS,,Dean Miller,OF,22,/,"CO
                    
                    
                    California-Riverside","$125,000","$5,000","$120,000"
25,738,BAL,,Garrett Farmer,P,22,/,"CO
                    
                    
                    Jacksonville State (AL)","$125,000","$35,000","$90,000"
25,739,KC,,Josh Broughton,3B,21,/,"CO
                    
                    
                    Valdosta State (GA)","$125,000","$5,000","$120,000"
25,740,CHW,,Hansen Butler,P,23,/,"CO
                    
                    
                    North Carolina","$125,000","$2,500","$122,500"
25,741,MIA,,Jack Strunc,SS,23,/,"CO
                    
                    
                    Creighton (NE)","$125,000","$2,500","$122,500"
25,742,DET,,Josh Coburn,P,21,/,"CO
                    
                    
                    Kennesaw State","$125,000","$100,000","$25,000"
25,743,SD,,Blake Baker,P,20,/,"JC
                    
                    
                    Miami Dade JC (FL)","$125,000","$100,000","$25,000"
25,744,CIN,,Yamil Nieves,C,18,/,"HS
                    
                    
                    Puerto Rico Baseball Academy (PR)","$125,000","$125,000",
25,745,TEX,,Rafael Pelletier,C,17,/,"HS
                    
                    
                    Edouard Montpetit HS (QC)","$125,000",Unsigned,
25,746,SF,,Richard Rodriguez,2B,19,/,"HS
                    
                    
                    Pro Baseball HS & Academy (PR)","$125,000",Unsigned,
25,747,TOR,,Nate LaRue,P,17,/,"HS
                    
                    
                    McGill-Toolen HS (AL)","$125,000",Unsigned,
25,748,NYM,,Joe Charles,RP,19,/,"HS
                    
                    
                    TNXL Academy (FL)","$125,000",Unsigned,
25,749,MIN,,Nate Hadley,P,23,/,"CO
                    
                    
                    California-Los Angeles","$125,000","$1,000","$124,000"
25,750,PHI,,Jamie Sara,P,21,/,"CO
                    
                    
                    William & Mary (VA)","$125,000","$40,000","$85,000"
25,751,LAA,,Anthony Mulrine,C,21,/,"CO
                    
                    
                    Samford (AL)","$125,000","$125,000",
25,752,ARI,,Carson Maxwell,3B,22,/,"CO
                    
                    
                    McNeese State (LA)","$125,000","$2,500","$122,500"
25,753,WSH,,Parker Quinn,1B,23,/,"CO
                    
                    
                    Hofstra (NY)","$125,000","$10,000","$115,000"
25,754,PIT,,Ethan Goforth,C,22,/,"CO
                    
                    
                    Carson-Newman (TN)","$125,000","$60,000","$65,000"
25,755,STL,,Alexander McFarlane,P,18,/,"HS
                    
                    
                    Habersham Central HS (GA)","$125,000",Unsigned,
25,756,SEA,,Fred Villarreal,P,21,/,"CO
                    
                    
                    Houston","$125,000","$75,000","$50,000"
25,757,ATL,,Chad Bryant,P,19,/,"JC
                    
                    
                    Pensacola State JC (FL)","$125,000","$100,000","$25,000"
25,758,TB,,Garrett Hiott,CF,22,/,"CO
                    
                    
                    Eckerd (FL)","$125,000","$3,000","$122,000"
25,759,COL,,Keegan James,P,22,/,"CO
                    
                    
                    Mississippi State","$125,000","$70,000","$55,000"
25,760,CLE,,Eric Mock,P,23,/,"CO
                    
                    
                    Pennsylvania State","$125,000","$50,000","$75,000"
25,761,LAD,,Jonny DeLuca,OF,21,/,"CO
                    
                    
                    Oregon","$125,000","$300,000","-$175,000"
25,762,CHC,,Zac Taylor,OF,23,/,"CO
                    
                    
                    Illinois","$125,000","$1,000","$124,000"
25,763,MIL,,Danny Wirchansky,P,22,L / L,"CO
                    
                    
                    Pace (NY)","$125,000",Unsigned,
25,764,OAK,,Ty Duvall,C,22,/,"CO
                    
                    
                    Vanderbilt (TN)","$125,000",Unsigned,
25,765,NYY,,Luke Brown,OF,20,/,"JC
                    
                    
                    John A. Logan JC (IL)","$125,000",Unsigned,
25,766,HOU,,E.P. Reese,OF,21,/,"CO
                    
                    
                    Winston-Salem State (NC)","$125,000","$25,000","$100,000"
25,767,BOS,,Karson Simas,SS,18,/,"HS
                    
                    
                    Clovis HS (CA)","$125,000","$175,000","-$50,000"
26,768,BAL,,Nick Roth,P,22,/,"CO
                    
                    
                    Randolph-Macon","$125,000","$1,000","$124,000"
26,769,KC,,Jay Charleston,2B,21,/,"CO
                    
                    
                    Tennessee","$125,000","$125,000",
26,770,CHW,,Justin Friedman,P,22,/,"CO
                    
                    
                    Hope International (CA)","$125,000","$2,500","$122,500"
26,771,MIA,,Brandon McIlwain,OF,21,/,"CO
                    
                    
                    California-Berkeley","$125,000",Unsigned,
26,772,DET,,Brendan White,P,20,R / R,"CO
                    
                    
                    Siena (NY)","$125,000","$50,000","$75,000"
26,773,SD,,Pierce Jones,CF,18,/,"HS
                    
                    
                    Marian Catholic HS (IL)","$125,000","$125,000",
26,774,CIN,,Quincy McAfee,2B,21,/,"CO
                    
                    
                    Pepperdine (CA)","$125,000","$125,000",
26,775,TEX,,Corey Stone,P,20,/,"JC
                    
                    
                    Walters State JC (TN)","$125,000","$125,000",
26,776,SF,,Nick Avila,P,21,/,Long Beach State,"$125,000","$50,000","$75,000"
26,777,TOR,,J.C. Masson,OF,16,/,"HS
                    
                    
                    Cardinal Roy SS (QC)","$125,000","$297,500","-$172,500"
26,778,NYM,,Mitchell Senger,P,21,/,"CO
                    
                    
                    Stetson (FL)","$125,000","$25,000","$100,000"
26,779,MIN,,Blake Robertson,1B,18,/,"HS
                    
                    
                    Santa Fe HS (OK)","$125,000",Unsigned,
26,780,PHI,,Hunter Hearn,OF,22,/,"CO
                    
                    
                    Sam Houston State (TX)","$125,000","$5,000","$120,000"
26,781,LAA,,Kyle Molnar,P,22,/,"CO
                    
                    
                    California-Los Angeles","$125,000","$122,500","$2,500"
26,782,ARI,,Seth Tomczak,P,19,/,"HS
                    
                    
                    Argonaut HS (CA)","$125,000",Unsigned,
26,783,WSH,,Dupree Hart,2B,22,/,"CO
                    
                    
                    Charleston (SC)","$125,000",Unsigned,
26,784,PIT,,Ryan Troutman,P,22,/,"CO
                    
                    
                    Lander (SC)","$125,000","$2,000","$123,000"
26,785,STL,,Jeremy Randolph,P,23,/,"CO
                    
                    
                    Alabama","$125,000","$3,000","$122,000"
26,786,SEA,,Garrett Westberg,P,22,/,"CO
                    
                    
                    Central Florida","$125,000","$5,000","$120,000"
26,787,ATL,,Riley King,3B,21,/,"CO
                    
                    
                    Georgia","$125,000",Unsigned,
26,788,TB,,Robbie Peto,P,21,/,"CO
                    
                    
                    Stetson (FL)","$125,000",Unsigned,
26,789,COL,,Luke Chevalier,P,22,/,"CO
                    
                    
                    Northern State","$125,000","$2,500","$122,500"
26,790,CLE,,Armani Sanchez,SS,18,/,"HS
                    
                    
                    John H. Reagan HS (TX)","$125,000",Unsigned,
26,791,LAD,,Mark Mixon,P,22,/,"CO
                    
                    
                    Miami","$125,000","$125,000",
26,792,CHC,,Jacob Olson,SS,22,/,"CO
                    
                    
                    South Carolina","$125,000","$1,000","$124,000"
26,793,MIL,,Zach Humphreys,C,21,/,"CO
                    
                    
                    Texas Christian","$125,000",Unsigned,
26,794,OAK,,Elvis Peralta,SS,22,/,"CO
                    
                    
                    Marshall","$125,000","$50,000","$75,000"
26,795,NYY,,Ryan Brown,P,18,R / R,"HS
                    
                    
                    South Salem HS (OR)","$125,000",Unsigned,
26,796,HOU,,Chandler Casey,P,23,/,"CO
                    
                    
                    Lubbock Christian","$125,000","$1,000","$124,000"
26,797,BOS,,Brandon Walter,P,22,/,"CO
                    
                    
                    Delaware","$125,000","$35,000","$90,000"
27,798,BAL,,Dillon McCollough,P,23,/,"CO
                    
                    
                    Eckerd (FL)","$125,000","$1,000","$124,000"
27,799,KC,,Zack Phillips,P,21,/,"CO
                    
                    
                    Mississippi","$125,000","$125,000",
27,800,CHW,,Tyler Osik,1B,22,/,"CO
                    
                    
                    Central Florida","$125,000","$2,500","$122,500"
27,801,MIA,,Casey Combs,C,22,/,"CO
                    
                    
                    East Texas Baptist","$125,000","$2,500","$122,500"
27,802,DET,,Beau Brieske,P,21,R / R,"CO
                    
                    
                    Colorado State-Pueblo","$125,000","$75,000","$50,000"
27,803,SD,,Tyler Malone,OF,21,/,"CO
                    
                    
                    Oregon State","$125,000","$125,000",
27,804,CIN,,Matt Gill,P,21,/,"CO
                    
                    
                    Boston College (MA)","$125,000","$40,000","$85,000"
27,805,TEX,,Mason Cole,P,21,/,"CO
                    
                    
                    Texas A&M","$125,000","$85,000","$40,000"
27,806,SF,,Connor Beichler,SS,19,/,"HS
                    
                    
                    Owasso HS (OK)","$125,000",Unsigned,
27,807,TOR,,Roel Garcia III,P,20,/,"CO
                    
                    
                    Rice (TX)","$125,000",Unsigned,
27,808,NYM,,Dalton Fowler,P,19,L / L,"JC
                    
                    
                    Northwest Mississippi JC","$125,000",Unsigned,
27,809,MIN,,Parker Phillips,1B,22,/,"CO
                    
                    
                    Austin Peay State (TN)","$125,000","$5,000","$120,000"
27,810,PHI,,Tyler Adams,P,21,/,"CO
                    
                    
                    Indiana (PA)","$125,000","$65,000","$60,000"
27,811,LAA,,Kenyon Yovan,P,21,/,"CO
                    
                    
                    Oregon","$125,000",Unsigned,
27,812,ARI,,Josh McMinn,P,23,/,"CO
                    
                    
                    Oral Roberts (OK)","$125,000","$2,500","$122,500"
27,813,WSH,,Jaylen Hubbard,3B,22,/,"CO
                    
                    
                    Texas State","$125,000","$10,000","$115,000"
27,814,PIT,,Samson Abernathy,P,23,/,"CO
                    
                    
                    University of the Pacific (CA)","$125,000","$2,000","$123,000"
27,815,STL,,Eric Lex,P,23,/,"CO
                    
                    
                    Santa Clara (CA)","$125,000","$3,000","$122,000"
27,816,SEA,,Brock Minich,P,22,/,"CO
                    
                    
                    Nova Southeastern (FL)","$125,000","$5,000","$120,000"
27,817,ATL,,Indigo Diaz,P,20,/,"CO
                    
                    
                    Michigan State","$125,000","$125,000",
27,818,TB,,Mitchell Parker,P,19,/,"JC
                    
                    
                    San Jacinto JC (TX)","$125,000",Unsigned,
27,819,COL,,Cameron Enck,P,22,/,"CO
                    
                    
                    Rollins","$125,000","$2,500","$122,500"
27,820,CLE,,Landy Pena,SS,17,/,"HS
                    
                    
                    Leadership Christian Academy (PR)","$125,000","$125,605",-$605
27,821,LAD,,Parker Brahms,P,21,/,"CO
                    
                    
                    Sacramento State (CA)","$125,000",Unsigned,
27,822,CHC,,Cayne Ueckert,P,23,/,"CO
                    
                    
                    McNeese State","$125,000","$5,000","$120,000"
27,823,MIL,,Zane Zurbrugg,OF,22,/,"JC
                    
                    
                    Shoreline JC (WA)","$125,000","$75,000","$50,000"
27,824,OAK,,Gavin Jones,3B,21,/,"JC
                    
                    
                    State Fair JC (MO)","$125,000","$50,000","$75,000"
27,825,NYY,,Kyle MacDonald,1B,23,/,"CO
                    
                    
                    Arkansas State","$125,000","$5,000","$120,000"
27,826,HOU,,Kevin Dickey,P,21,/,"JC
                    
                    
                    Seminole State JC (OK)","$125,000","$125,000",
27,827,BOS,,Devon Roedahl,P,22,/,"CO
                    
                    
                    Houston","$125,000","$25,000","$100,000"
28,828,BAL,,Jonathan Pendergast,P,21,/,"CO
                    
                    
                    Pepperdine (CA)","$125,000","$1,000","$124,000"
28,829,KC,,Riley Boyd,P,19,/,"JC
                    
                    
                    Jefferson JC (MO)","$125,000",Unsigned,
28,830,CHW,,Caeden Trenkle,CF,18,/,"HS
                    
                    
                    Hillsboro HS (TX)","$125,000",Unsigned,
28,831,MIA,,Lorenzo Hampton,OF,21,/,"CO
                    
                    
                    Florida International","$125,000","$2,500","$122,500"
28,832,DET,,Connor Perry,OF,22,/,"CO
                    
                    
                    Pittsburgh (PA)","$125,000","$1,500","$123,500"
28,833,SD,,Sam Ballard,P,21,/,"JC
                    
                    
                    Parkland JC (IL)","$125,000","$100,000","$25,000"
28,834,CIN,,Mike Miles,P,20,/,"JC
                    
                    
                    Rowan JC of South Jersey-Cumberland...","$125,000",Unsigned,
28,835,TEX,,Jake Hoover,SS,22,/,"CO
                    
                    
                    Hillsdale (MI)","$125,000","$50,000","$75,000"
28,836,SF,,Reese Sharp,P,18,/,"HS
                    
                    
                    Noblesville HS (IN)","$125,000",Unsigned,
28,837,TOR,,Gabriel Ponce,P,20,/,"JC
                    
                    
                    Arizona Western JC","$125,000","$75,000","$50,000"
28,838,NYM,,Jake Ortega,C,22,/,"CO
                    
                    
                    California State-Bakersfield","$125,000","$5,000","$120,000"
28,839,MIN,,Travis Phelps,P,18,/,"HS
                    
                    
                    Alvin HS (TX)","$125,000",Unsigned,
28,840,PHI,,Carlos A. Francisco,P,20,R / R,"JC
                    
                    
                    Hillsborough JC (FL)","$125,000","$125,000",
28,841,LAA,,Coleman Crow,P,18,/,"HS
                    
                    
                    Pike County HS (GA)","$125,000","$317,500","-$192,500"
28,842,ARI,,Denson Hull,P,22,/,"CO
                    
                    
                    Creighton (NE)","$125,000","$2,500","$122,500"
28,843,WSH,,Jordan Bocko,P,22,/,"CO
                    
                    
                    California-Irvine","$125,000","$10,000","$115,000"
28,844,PIT,,Bear Bellomy,P,22,/,"CO
                    
                    
                    Wright State (OH)","$125,000","$2,000","$123,000"
28,845,STL,,Tyler Peck,P,21,/,"CO
                    
                    
                    Chapman (CA)","$125,000","$3,000","$122,000"
28,846,SEA,,Anthony Lepre,C,22,/,"CO
                    
                    
                    The Master's University (CA)","$125,000","$5,000","$120,000"
28,847,ATL,,Ben Thompson,RP,21,/,"JC
                    
                    
                    Chandler Gilbert JC (AZ)","$125,000","$100,000","$25,000"
28,848,TB,,Hill Alexander,OF,23,/,"CO
                    
                    
                    Lubbock Christian","$125,000","$3,000","$122,000"
28,849,COL,,Keven Pimentel,P,23,/,"CO
                    
                    
                    Tampa (FL)","$125,000","$3,000","$122,000"
28,850,CLE,,Serafino Brito,P,22,/,"CO
                    
                    
                    Rutgers","$125,000","$5,000","$120,000"
28,851,LAD,,Brennan Milone,3B,18,/,"HS
                    
                    
                    Woodstock HS (GA)","$125,000",Unsigned,
28,852,CHC,,Chris Kachmar,P,22,/,HS,"$125,000","$1,000","$124,000"
28,853,MIL,,Andre Nnebe,OF,21,/,"CO
                    
                    
                    Santa Clara","$125,000","$190,000","-$65,000"
28,854,OAK,,Wil Jensen,P,21,/,"CO
                    
                    
                    Pepperdine (CA)","$125,000",Unsigned,
28,855,NYY,,Michael Giacone,P,22,/,"CO
                    
                    
                    North Greenville","$125,000","$75,000","$50,000"
28,856,HOU,,Bryan Arias,2B,22,/,"CO
                    
                    
                    Texas-San Antonio","$125,000","$1,000","$124,000"
28,857,BOS,,Daniel Bakst,SS,21,/,"CO
                    
                    
                    Stanford (CA)","$125,000","$75,000","$50,000"
29,858,BAL,,Houston Roth,P,21,/,"CO
                    
                    
                    Mississippi","$125,000","$150,000","-$25,000"
29,859,KC,,Jonathan Beymer,P,20,/,"JC
                    
                    
                    Wabash Valley JC (IL)","$125,000",Unsigned,
29,860,CHW,,Kaleb Roper,P,23,/,"CO
                    
                    
                    Tulane (LA)","$125,000","$2,500","$122,500"
29,861,MIA,,John Baker,P,21,/,"CO
                    
                    
                    Ball State (IN)","$125,000",Unsigned,
29,862,DET,,Elliott Cary,OF,24,/,"CO
                    
                    
                    Oklahoma City (OK)","$125,000","$1,500","$123,500"
29,863,SD,,Anthony Nunez,SS,18,/,"HS
                    
                    
                    Miami Springs HS (FL)","$125,000","$125,000",
29,864,CIN,,Yassel Pino,3B,17,/,"HS
                    
                    
                    South Miami HS (FL)","$125,000","$125,000",
29,865,TEX,,Eli Saul,P,17,/,"HS
                    
                    
                    Prince of Wales SS (BC)","$125,000",Unsigned,
29,866,SF,,Brooks Crawford,P,22,/,"CO
                    
                    
                    Clemson (SC)","$125,000","$2,000","$123,000"
29,867,TOR,,Owen Diodati,C,17,/,"HS
                    
                    
                    Stamford Collegiate SS (ON)","$125,000",Unsigned,
29,868,NYM,,LT Struble,OF,23,/,"CO
                    
                    
                    Felician","$125,000","$1,000","$124,000"
29,869,MIN,,Alex Isola,C,20,/,"CO
                    
                    
                    Texas Christian","$125,000","$70,000","$55,000"
29,870,PHI,,Micah Yonamine,C,18,/,"HS
                    
                    
                    Iolani HS (HI)","$125,000","$280,000","-$155,000"
29,871,LAA,,Matt Woods,OF,21,/,"CO
                    
                    
                    Rowan (NJ)","$125,000","$3,000","$122,000"
29,872,ARI,,Tyler Poulin,P,22,/,"CO
                    
                    
                    Quinnipiac (CT)","$125,000","$2,500","$122,500"
29,873,WSH,,Brandon Gonzales,SS,18,/,"HS
                    
                    
                    James Madison HS (TX)","$125,000",Unsigned,
29,874,PIT,,Marshall Gilbert,C,22,/,"CO
                    
                    
                    Mississippi State","$125,000","$2,000","$123,000"
29,875,STL,,Scott Politz,P,22,/,"CO
                    
                    
                    Yale (CT)","$125,000","$3,000","$122,000"
29,876,SEA,,Utah Jones,SS,23,/,"CO
                    
                    
                    North Greenville (SC)","$125,000","$5,000","$120,000"
29,877,ATL,,James Acuna,RP,21,/,"CO
                    
                    
                    Oregon","$125,000","$125,000",
29,878,TB,,Zach Bravo,P,20,/,"JC
                    
                    
                    Butler JC (KS)","$125,000",Unsigned,
29,879,COL,,Colin Simpson,C,22,/,"CO
                    
                    
                    Oklahoma State","$125,000","$2,500","$122,500"
29,880,CLE,,Nate Ocker,P,22,/,"CO
                    
                    
                    Charleston (SC)","$125,000","$5,000","$120,000"
29,881,LAD,,Breyln Jones,SS,18,/,"HS
                    
                    
                    Rutherford HS (NJ)","$125,000","$125,000",
29,882,CHC,,Jake Washer,C,23,R / R,"CO
                    
                    
                    East Carolina (NC)","$125,000","$5,000","$120,000"
29,883,MIL,,Jackie Urbaez,2B,21,/,"CO
                    
                    
                    St. Thomas (FL)","$125,000","$2,000","$123,000"
29,884,OAK,,Michael Woodworth,2B,21,/,"CO
                    
                    
                    Connecticut","$125,000","$1,000","$124,000"
29,885,NYY,,Chase Illig,C,22,/,"CO
                    
                    
                    West Virginia","$125,000","$5,000","$120,000"
29,886,HOU,,Whit Drennan,P,22,/,"CO
                    
                    
                    Rollins","$125,000","$1,000","$124,000"
29,887,BOS,,Luke Bandy,CF,21,/,"CO
                    
                    
                    Dallas Baptist (TX)","$125,000","$75,000","$50,000"
30,888,BAL,,Dalton Stambaugh,P,22,/,"CO
                    
                    
                    Morehead State (KY)","$125,000","$50,000","$75,000"
30,889,KC,,Jimmy Govern,2B,22,/,"CO
                    
                    
                    Eastern Illinois","$125,000","$5,000","$120,000"
30,890,CHW,,Daniel Millwee,C,23,/,"CO
                    
                    
                    High Point (NC)","$125,000","$2,500","$122,500"
30,891,MIA,,Joey Steele,P,23,/,"CO
                    
                    
                    San Francisco","$125,000","$2,500","$122,500"
30,892,DET,,Cordell Dunn,3B,20,/,"JC
                    
                    
                    Grayson JC (TX)","$125,000","$100,000","$25,000"
30,893,SD,,Ripken Reyes,SS,22,/,"CO
                    
                    
                    San Diego (CA)","$125,000","$5,000","$120,000"
30,894,CIN,,Ryan Leitch,C,17,/,"HS
                    
                    
                    Sinclair SS (ON)","$125,000",Unsigned,
30,895,TEX,,Anthony Hoopii-Tuionetoa,P,18,/,"JC
                    
                    
                    Pierce JC (WA)","$125,000","$125,000",
30,896,SF,,Justin Crump,P,23,/,"CO
                    
                    
                    North Carolina-Wilmington","$125,000","$75,000","$50,000"
30,897,TOR,,Noah Myers,OF,19,/,"JC
                    
                    
                    Wabash Valley JC (IL)","$125,000",Unsigned,
30,898,NYM,,Justin Lasko,P,22,/,"CO
                    
                    
                    Massachusetts-Amherst","$125,000","$1,000","$124,000"
30,899,MIN,,Tyler Beck,P,23,/,"CO
                    
                    
                    Tampa (FL)","$125,000","$1,000","$124,000"
30,900,PHI,,Dylan Castanada,P,18,/,"HS
                    
                    
                    Salisbury School (CT)","$125,000","$130,000","-$5,000"
30,901,LAA,,Andrew Bash,P,22,/,"CO
                    
                    
                    California Baptist","$125,000","$125,000",
30,902,ARI,,Will Childers,P,18,/,"HS
                    
                    
                    Lakeside HS (GA)","$125,000",Unsigned,
30,903,WSH,,Troy Stainbrook,P,22,/,"CO
                    
                    
                    Biola (CA)","$125,000","$10,000","$115,000"
30,904,PIT,,Dawson McCarville,P,20,/,"JC
                    
                    
                    Glendale JC (CA)","$125,000",Unsigned,
30,905,STL,,Cameron Dulle,P,24,/,"CO
                    
                    
                    Missouri","$125,000","$3,000","$122,000"
30,906,SEA,,Cody Grosse,SS,22,/,"CO
                    
                    
                    Southeastern Louisiana","$125,000","$5,000","$120,000"
30,907,ATL,,Mitch Calandra,C,22,/,"CO
                    
                    
                    Eckerd (FL)","$125,000","$5,000","$120,000"
30,908,TB,,Mike Carpentier,C,19,/,"HS
                    
                    
                    Yucaipa HS (CA)","$125,000",Unsigned,
30,909,COL,,Alex Achterman,OF,23,/,"CO
                    
                    
                    Pittsburg State (KS)","$125,000","$2,500","$122,500"
30,910,CLE,,Jonathan French,C,18,/,"HS
                    
                    
                    Parkview HS (GA)","$125,000",Unsigned,
30,911,LAD,,Josh Ibarra,P,20,/,"JC
                    
                    
                    Golden West JC (CA)","$125,000",Unsigned,
30,912,CHC,,Bryan King,P,22,/,"CO
                    
                    
                    McNeese State (LA)","$125,000","$1,000","$124,000"
30,913,MIL,,Peyton Long,P,21,/,"CO
                    
                    
                    Central Methodist (MO)","$125,000","$75,000","$50,000"
30,914,OAK,,Edward Baram,P,22,/,"CO
                    
                    
                    Adelphi (NY)","$125,000","$1,000","$124,000"
30,915,NYY,,Zach Maxwell,P,18,/,"HS
                    
                    
                    North Paulding HS (GA)","$125,000",Unsigned,
30,916,HOU,,Michael Horrell,P,22,/,"CO
                    
                    
                    Campbell (NC)","$125,000","$1,000","$124,000"
30,917,BOS,,Nathan Martorella,1B,18,/,"HS
                    
                    
                    Salinas HS (CA)","$125,000",Unsigned,
31,918,BAL,,Jake Prizina,P,22,/,"CO
                    
                    
                    Seattle (WA)","$125,000","$1,000","$124,000"
31,919,KC,,Mikey Filia,OF,22,/,"CO
                    
                    
                    California-Irvine","$125,000","$5,000","$120,000"
31,920,CHW,,Connor Reich,P,23,/,"CO
                    
                    
                    Texas State","$125,000","$2,500","$122,500"
31,921,MIA,,Parker Noland,3B,18,/,"HS
                    
                    
                    Farragut HS (TN)","$125,000",Unsigned,
31,922,DET,,Bryce Tassin,P,22,/,"CO
                    
                    
                    Southeastern Louisiana","$125,000","$50,000","$75,000"
31,923,SD,,Jason Nelson,P,20,/,"JC
                    
                    
                    Central Arizona JC","$125,000",Unsigned,
