Round,Pick,Team,,Player,Pos,Age,B/T,Pre-Draft Team,Slotted Bonus,Signed Bonus,+/- Diff
23,686,COL,,Danny Edgeworth,3B,21,/,"CO
                    
                    
                    Mercer (GA)","$125,000","$1,000","$124,000"
23,687,CHW,,Mikey Duarte,SS,23,/,"CO
                    
                    
                    California-Irvine","$125,000","$1,000","$124,000"
23,688,PIT,,Ben Bengtson,SS,21,/,"CO
                    
                    
                    Hartford (CT)","$125,000","$50,000","$75,000"
23,689,MIA,,Tyler Curtis,3B,23,/,"CO
                    
                    
                    Lynn University","$125,000","$1,000","$124,000"
23,690,KC,,Matt Morales,SS,20,/,"JC
                    
                    
                    Palm Beach State JC (FL)","$125,000","$199,500","-$74,500"
23,691,HOU,,Brett Bond,C,21,/,"CO
                    
                    
                    Missouri","$125,000",Unsigned,
23,692,NYY,,Colby Davis,P,17,/,"HS
                    
                    
                    Chaparral HS (AZ)","$125,000",Unsigned,
23,693,SEA,,Sam Delaplane,RP,22,R / R,"CO
                    
                    
                    Eastern Michigan","$125,000","$5,000","$120,000"
23,694,STL,,Evan Guillory,P,21,/,"CO
                    
                    
                    Louisiana-Lafayette","$125,000","$50,000","$75,000"
23,695,DET,,Mitchel Stalsberg,P,21,/,"CO
                    
                    
                    Winona State (MN)","$125,000","$45,000","$80,000"
23,696,SF,,Shane Matheny,3B,21,L / R,"CO
                    
                    
                    Washington State","$125,000","$80,000","$45,000"
23,697,NYM,,Julian Sierra,P,21,/,"JC
                    
                    
                    Monroe JC (NY)","$125,000","$50,000","$75,000"
23,698,BAL,,Bryndan Arredondo,C,22,/,"CO
                    
                    
                    Lamar (TX)","$125,000","$5,000","$120,000"
23,699,TOR,,Daniel Ritcheson,P,18,/,"HS
                    
                    
                    Bishop Alemany HS (CA)","$125,000",Unsigned,
23,700,LAD,,Connor Heady,SS,23,/,"CO
                    
                    
                    Kentucky","$125,000","$4,000","$121,000"
23,701,BOS,,Donny Diaz,P,21,/,"JC
                    
                    
                    San Jacinto JC (TX)","$125,000",Unsigned,
23,702,CLE,,Jordan Scheftz,RP,21,/,"CO
                    
                    
                    Central Florida","$125,000","$100,000","$25,000"
23,703,WSH,,Jamori Blash,1B,21,/,"JC
                    
                    
                    Cochise JC (AZ)","$125,000","$100,000","$25,000"
23,704,TEX,,Myles McKisic,SS,19,/,"HS
                    
                    
                    American Heritage HS (FL)","$125,000","$80,000","$45,000"
23,705,CHC,,Brady Miller,P,21,/,"CO
                    
                    
                    Western Oregon","$125,000","$50,000","$75,000"
24,706,MIN,,T.J. Dixon,OF,22,/,"CO
                    
                    
                    Samford (AL)","$125,000","$1,000","$124,000"
24,707,CIN,,Anderson DeLeon,P,20,/,"JC
                    
                    
                     Iowa Central JC","$125,000","$10,000","$115,000"
24,708,SD,,Harrison Simon,P,21,/,"CO
                    
                    
                    Loyola Marymount","$125,000","$60,000","$65,000"
24,709,TB,,Jordyn Muffley,C,20,/,"JC
                    
                    
                    Parkland JC (IL)","$125,000","$100,000","$25,000"
24,710,ATL,,Jackson Lourie,P,22,/,"CO
                    
                    
                    Rhodes College","$125,000","$10,000","$115,000"
24,711,OAK,,Slater Lee,P,22,/,"CO
                    
                    
                    California State Poly-San Luis Obis...","$125,000","$1,500","$123,500"
24,712,ARI,,Jancarlos Cintron,SS,22,R / R,"CO
                    
                    
                    Nova Southeastern","$125,000","$2,500","$122,500"
24,713,PHI,,Kevin Markham,OF,23,/,"CO
                    
                    
                    Texas-San Antonio","$125,000","$5,000","$120,000"
24,714,MIL,,Robbie Hitt,RP,21,/,"CO
                    
                    
                    Quinnipiac","$125,000","$100,000","$25,000"
24,715,LAA,,Harrison Wenson,C,22,/,"CO
                    
                    
                    Michigan","$125,000","$3,000","$122,000"
24,716,COL,,Jesse Lepore,P,21,/,"CO
                    
                    
                    Miami (FL)","$125,000","$75,000","$50,000"
24,717,CHW,,Vince Arobio,P,22,R / R,"CO
                    
                    
                    University of the Pacific (CA)","$125,000","$1,000","$124,000"
24,718,PIT,,Nick Valaika,SS,21,/,"CO
                    
                    
                    California-Los Angeles","$125,000","$100,000","$25,000"
24,719,MIA,,Montana Parsons,P,22,/,"CO
                    
                    
                    Baylor (TX)","$125,000","$100,000","$25,000"
24,720,KC,,Connor Mayes,P,21,/,"CO
                    
                    
                    Texas","$125,000","$100,000","$25,000"
24,721,HOU,,Alex House,P,20,/,"CO
                    
                    
                    Florida Atlantic","$125,000","$30,000","$95,000"
24,722,NYY,,Pat DeMarco,CF,19,/,"HS
                    
                    
                    Winder-Barrow HS (GA)","$125,000",Unsigned,
24,723,SEA,,Louis Boyd,SS,23,/,"CO
                    
                    
                    Arizona","$125,000","$5,000","$120,000"
24,724,STL,,Thomas St. Clair,P,23,/,"CO
                    
                    
                    Lenoir-Rhyne (NC)","$125,000","$3,000","$122,000"
24,725,DET,,Jordan Knutson,P,22,/,"CO
                    
                    
                    Missouri State","$125,000",Unsigned,
24,726,SF,,Nico Giarratano,SS,22,/,"CO
                    
                    
                    San Francisco (CA)","$125,000","$2,500","$122,500"
24,727,NYM,,Joe Cavallaro,P,22,/,"CO
                    
                    
                    South Florida","$125,000","$100,000","$25,000"
24,728,BAL,,Jason Willow,SS,18,/,"HS
                    
                    
                    Lambrick Park SS (BC)","$125,000",Unsigned,
24,729,TOR,,Colin Brockhouse,P,21,/,"CO
                    
                    
                    Ball State (IN)","$125,000",Unsigned,
24,730,LAD,,Preston Grand Pre,SS,22,/,"CO
                    
                    
                    California-Berkeley","$125,000","$125,000",
24,731,BOS,,Charlie Madden,C,21,/,"CO
                    
                    
                    Mercer (GA)","$125,000","$5,000","$120,000"
24,732,CLE,,Riley Echols,P,22,/,"CO
                    
                    
                    Freed-Hardeman","$125,000","$5,000","$120,000"
24,733,WSH,,Tim Richards,SS,22,R / R,"CO
                    
                    
                    California State-Fullerton","$125,000",Unsigned,
24,734,TEX,,Brooks Wilson,RP,21,L / R,"CO
                    
                    
                    Stetson (FL)","$125,000",Unsigned,
24,735,CHC,,Braxton Light,P,21,/,"JC
                    
                    
                    Wallace State JC (AL)","$125,000","$50,000","$75,000"
25,736,MIN,,Carson Crites,2B,22,/,"CO
                    
                    
                    Southeastern Louisiana","$125,000","$2,000","$123,000"
25,737,CIN,,Doug Norman,P,21,/,"CO
                    
                    
                    Louisiana State","$125,000","$125,000",
25,738,SD,,Robbie Podorsky,LF,22,/,"CO
                    
                    
                    McNeese State","$125,000","$75,000","$50,000"
25,739,TB,,Andrew Miller,C,20,/,"JC
                    
                    
                    Southwest Tennessee JC","$125,000","$60,000","$65,000"
25,740,ATL,,Jake Taylor,C,18,/,"HS
                    
                    
                    Shawnee HS (OK)","$125,000",Unsigned,
25,741,OAK,,Hunter Hargrove,1B,22,/,"CO
                    
                    
                    Texas Tech","$125,000","$1,500","$123,500"
25,742,ARI,,Cole Bartlett,P,22,/,"CO
                    
                    
                    Missouri","$125,000","$50,000","$75,000"
25,743,PHI,,Jesus Azuaje,SS,19,/,"JC
                    
                    
                    Glendale JC (AZ)","$125,000","$125,000",
25,744,MIL,,Karlos Morales,P,17,/,"HS
                    
                    
                    South Hills HS (CA)","$125,000","$125,000",
25,745,LAA,,Matt McCann,SS,22,/,"CO
                    
                    
                    Fairleigh Dickinson (NJ)","$125,000","$3,000","$122,000"
25,746,COL,,Derrik Watson,P,22,/,"CO
                    
                    
                    Murray State (KY)","$125,000","$5,000","$120,000"
25,747,CHW,,Jose Garcia,OF,21,/,"CO
                    
                    
                    Texas-Rio Grande Valley","$125,000","$1,000","$124,000"
25,748,PIT,,Eddie Muhl,P,22,/,"CO
                    
                    
                    George Washington (DC)","$125,000","$2,000","$123,000"
25,749,MIA,,Evan Estes,P,20,/,"JC
                    
                    
                    Merced JC (CA)","$125,000","$75,000","$50,000"
25,750,KC,,Tyler James,OF,20,/,"CO
                    
                    
                    William Carey (MS)","$125,000","$50,000","$75,000"
25,751,HOU,,Marty Costes,OF,21,R / R,"CO
                    
                    
                    Maryland","$125,000",Unsigned,
25,752,NYY,,Riley Thompson,P,21,/,"CO
                    
                    
                    Louisville (KY)","$125,000",Unsigned,
25,753,SEA,,Bryan Pall,P,21,/,"CO
                    
                    
                    Michigan","$125,000","$50,000","$75,000"
25,754,STL,,Patrick Dayton,P,21,/,"CO
                    
                    
                    Kent State","$125,000","$25,000","$100,000"
25,755,DET,,Dylan Stock,P,20,/,"CO
                    
                    
                    Binghamton (NY)","$125,000","$75,000","$50,000"
25,756,SF,,Franklin Van Gurp,P,21,/,"CO
                    
                    
                    Florida International","$125,000","$50,000","$75,000"
25,757,NYM,,Laine Huffman,SS,21,/,"CO
                    
                    
                    California State-Long Beach","$125,000",Unsigned,
25,758,BAL,,Willy Yahn,3B,21,/,"CO
                    
                    
                    Connecticut","$125,000","$125,000",
25,759,TOR,,Cooper Davis,OF,18,/,"HS
                    
                    
                    St. Aloysius Gonzaga SS (ON)","$125,000",Unsigned,
25,760,LAD,,Mark Washington,RP,21,R / R,"CO
                    
                    
                    Lehigh (PA)","$125,000","$125,000",
25,761,BOS,,Kory Behenna,P,20,/,"CO
                    
                    
                    Wingate (NC)","$125,000","$50,000","$75,000"
25,762,CLE,,Chandler Ferguson,RP,19,/,"HS
                    
                    
                    Jefferson HS (IN)","$125,000","$125,000",
25,763,WSH,,Dave Smith,P,22,/,"CO
                    
                    
                    California State-Long Beach","$125,000","$2,500","$122,500"
25,764,TEX,,Aaron Ashby,SP,19,R / L,"JC
                    
                    
                    Crowder JC (MO)","$125,000",Unsigned,
25,765,CHC,,Mitch Stophel,P,22,/,"CO
                    
                    
                    King University","$125,000","$1,000","$124,000"
26,766,MIN,,Jordan Spicer,P,20,/,"JC
                    
                    
                    Polk State JC (FL)","$125,000",Unsigned,
26,767,CIN,,Tyler Brown,P,18,R / R,"HS
                    
                    
                    Olentangy Orange HS (OH)","$125,000",Unsigned,
26,768,SD,,Danny Cabrera,OF,18,/,"HS
                    
                    
                    Parkview Baptist HS (LA)","$125,000",Unsigned,
26,769,TB,,Scott Schreiber,OF,21,/,"CO
                    
                    
                    Nebraska","$125,000",Unsigned,
26,770,ATL,,Charlie Carpenter,C,20,/,"CO
                    
                    
                    South Carolina-Upstate","$125,000",Unsigned,
26,771,OAK,,Nate Webb,C,18,/,"HS
                    
                    
                    King HS (CA)","$125,000",Unsigned,
26,772,ARI,,Abraham Almonte,P,23,/,"CO
                    
                    
                    Thomas Jefferson (PA)","$125,000","$2,500","$122,500"
26,773,PHI,,Quincy Nieporte,1B,22,R / R,"CO
                    
                    
                    Florida State","$125,000","$5,000","$120,000"
26,774,MIL,,Carson McCusker,OF,19,/,"JC
                    
                    
                    Folsom Lake JC (CA)","$125,000",Unsigned,
26,775,LAA,,Zane Gurwitz,2B,22,/,"CO
                    
                    
                    Texas","$125,000","$3,000","$122,000"
26,776,COL,,Aubrey McCarty,OF,22,/,"CO
                    
                    
                    Florida A&M","$125,000","$40,000","$85,000"
26,777,CHW,,Michael Staudinger,OF,22,/,"CO
                    
                    
                    Azusa Pacific (CA)","$125,000","$1,000","$124,000"
26,778,PIT,,Lucas Tancas,OF,23,/,"CO
                    
                    
                    California State-Long Beach","$125,000","$15,000","$110,000"
26,779,MIA,,Gunner Leger,P,21,/,"CO
                    
                    
                    Louisiana-Lafayette","$125,000",Unsigned,
26,780,KC,,Garrett Suchey,P,22,/,"CO
                    
                    
                    Alabama","$125,000","$125,000",
26,781,HOU,,Josh Rojas,2B,23,L / R,"CO
                    
                    
                    Hawaii-Manoa","$125,000","$1,000","$124,000"
26,782,NYY,,Austin Crowson,P,20,/,"JC
                    
                    
                    Lane JC (OR)","$125,000",Unsigned,
26,783,SEA,,Austin Hutchison,P,22,/,"CO
                    
                    
                    Mount Olive (NC)","$125,000","$5,000","$120,000"
26,784,STL,,Paul Balestrieri,P,22,/,"CO
                    
                    
                    Cornell (NY)","$125,000","$3,000","$122,000"
26,785,DET,,Drew Crosby,P,21,/,"CO
                    
                    
                    Memphis (TN)","$125,000","$50,000","$75,000"
26,786,SF,,Kyle McPherson,2B,21,/,"CO
                    
                    
                    James Madison","$125,000","$50,000","$75,000"
26,787,NYM,,Gavin Garay,SS,20,/,"JC
                    
                    
                    St. Petersburg JC (FL)","$125,000","$75,000","$50,000"
26,788,BAL,,Cameron Bishop,RP,21,/,"CO
                    
                    
                    California-Irvine","$125,000","$605,000","-$480,000"
26,789,TOR,,D.J. Neal,OF,20,/,"CO
                    
                    
                    South Carolina-Sumter","$125,000","$100,000","$25,000"
26,790,LAD,,Devin Hemmerich,P,22,/,"CO
                    
                    
                    Norfolk State (VA)","$125,000","$4,000","$121,000"
26,791,BOS,,Trenton Denholm,P,17,/,"HS
                    
                    
                    Oak Ridge HS (CA)","$125,000",Unsigned,
26,792,CLE,,Tommy DeJuneas,P,21,/,"CO
                    
                    
                    North Carolina State","$125,000","$75,000","$50,000"
26,793,WSH,,Kameron Esthay,OF,22,/,"CO
                    
                    
                    Baylor (TX)","$125,000","$20,000","$105,000"
26,794,TEX,,Jordan Fowler,P,18,/,"HS
                    
                    
                    Dyer County HS (TN)","$125,000",Unsigned,
26,795,CIN,,Bryce Bonnin,P,18,/,"HS
                    
                    
                    Barbers Hill HS (TX)","$125,000",Unsigned,
27,796,MIN,,Chandler Taylor,OF,21,/,"CO
                    
                    
                    Alabama","$125,000",Unsigned,
27,797,CIN,,Clay Fisher,SS,21,/,"CO
                    
                    
                    California-Santa Barbara","$125,000",Unsigned,
27,798,SD,,Christian Robinson,OF,17,/,"HS
                    
                    
                    Viera High (FL)","$125,000",Unsigned,
27,799,TB,,Blake Pflughaupt,P,20,/,"JC
                    
                    
                    Galveston JC (TX)","$125,000","$100,000","$25,000"
27,800,ATL,,Randy Bednar,OF,18,/,"HS
                    
                    
                    Landon School (MD)","$125,000",Unsigned,
27,801,OAK,,Ben Spitznagel,OF,22,/,"CO
                    
                    
                    North Carolina-Greensboro","$125,000","$1,500","$123,500"
27,802,ARI,,Andrew Eyster,OF,18,/,"HS
                    
                    
                    Forest HS (FL)","$125,000",Unsigned,
27,803,PHI,,Yahir Gurrola,OF,21,/,"CO
                    
                    
                    North Florida","$125,000","$85,000","$40,000"
27,804,MIL,,Cody Martin,P,21,/,"CO
                    
                    
                    Tampa (FL)","$125,000","$50,000","$75,000"
27,805,LAA,,Brandon Sandoval,P,22,/,"CO
                    
                    
                    Vanguard (CA)","$125,000","$3,000","$122,000"
27,806,COL,,Brandon Lambright,P,22,/,"CO
                    
                    
                    Abilene Christian (TX)","$125,000","$1,000","$124,000"
27,807,CHW,,J.J. Muno,SS,23,/,"CO
                    
                    
                    California-Santa Barbara","$125,000","$1,000","$124,000"
27,808,PIT,,David Lee,P,21,/,"CO
                    
                    
                    Florida","$125,000","$25,000","$100,000"
27,809,MIA,,Doug Domnarski,P,23,/,"CO
                    
                    
                    Connecticut","$125,000","$1,000","$124,000"
27,810,KC,,Nick Hutchins,C,21,/,"CO
                    
                    
                    Southern Illinois","$125,000","$75,000","$50,000"
27,811,HOU,,Adam Bleday,P,22,/,"CO
                    
                    
                    Pennsylvania","$125,000","$1,000","$124,000"
27,812,NYY,,Alex Mauricio,P,20,/,"CO
                    
                    
                    Norfolk State (VA)","$125,000","$70,000","$55,000"
27,813,SEA,,Collin Kober,RP,22,/,"CO
                    
                    
                    McNeese State","$125,000","$5,000","$120,000"
27,814,STL,,Kodi Whitley,RP,22,R / R,"CO
                    
                    
                    Mount Olive (NC)","$125,000","$75,000","$50,000"
27,815,DET,,Jake Bivens,SS,22,/,"CO
                    
                    
                    Michigan","$125,000","$100,000","$25,000"
27,816,SF,,Matt Brown,P,21,/,"CO
                    
                    
                    San Jose State (CA)","$125,000","$50,000","$75,000"
27,817,NYM,,Billy Oxford,P,21,/,"CO
                    
                    
                    Azusa Pacific (CA)","$125,000","$50,000","$75,000"
27,818,BAL,,Nick Vichio,P,22,/,"CO
                    
                    
                    Missouri Baptist","$125,000","$125,000",
27,819,TOR,,Sam Weatherly,P,18,/,"HS
                    
                    
                    Howell HS (MI)","$125,000",Unsigned,
27,820,LAD,,Jeremy Arocho,SS,18,S / R,"HS
                    
                    
                    Old Mill HS (MD)","$125,000","$125,000",
27,821,BOS,,Xavier LeGrant,2B,20,/,"JC
                    
                    
                    Spartanburg Methodist JC (SC)","$125,000","$75,000","$50,000"
27,822,CLE,,Casey Opitz,C,18,/,"JC
                    
                    
                    Heritage HS (CO)","$125,000",Unsigned,
27,823,WSH,,Darren Baker,2B,18,/,"HS
                    
                    
                    Jesuit HS (CA)","$125,000",Unsigned,
27,824,TEX,,Corey Stone,P,18,/,"HS
                    
                    
                    Mid-Carolina HS (SC)","$125,000",Unsigned,
27,825,CHC,,Darius Vines,P,19,/,"JC
                    
                    
                    Oxnard JC (CA)","$125,000",Unsigned,
28,826,MIN,,Joe Record,P,22,R / R,"CO
                    
                    
                    California-Santa Barbara","$125,000","$42,500","$82,500"
28,827,CIN,,Harry Rutkowski,P,18,/,"HS
                    
                    
                    Woodbridge HS (NJ)","$125,000",Unsigned,
28,828,SD,,Noel Vela,P,18,/,"HS
                    
                    
                    Veterans Memorial HS (TX)","$125,000","$125,000",
28,829,TB,,Justin Bridgman,SS,22,/,"CO
                    
                    
                    Nevada-Reno","$125,000","$2,000","$123,000"
28,830,ATL,,Brett Brocoff,P,18,/,"HS
                    
                    
                    Desert Oasis HS (NV)","$125,000",Unsigned,
28,831,OAK,,Pat Krall,P,22,/,"CO
                    
                    
                    Clemson (SC)","$125,000","$1,500","$123,500"
28,832,ARI,,Jimmy Johnson,P,24,/,"CO
                    
                    
                    Lamar (TX)","$125,000","$2,500","$122,500"
28,833,PHI,,Billy Sullivan,P,18,R / R,"HS
                    
                    
                    St. Mark's HS (DE)","$125,000",Unsigned,
28,834,MIL,,Roberto Delgado,P,20,/,"CO
                    
                    
                    Oklahoma City (OK)","$125,000","$35,000","$90,000"
28,835,LAA,,Bernabe Camargo,SS,21,/,"JC
                    
                    
                    Galveston JC (TX)","$125,000","$3,000","$122,000"
28,836,COL,,Brett Stephens,OF,22,/,"CO
                    
                    
                    California-Los Angeles","$125,000","$1,000","$124,000"
28,837,CHW,,Laz Rivera,SS,22,/,"CO
                    
                    
                    Miami (FL)","$125,000","$1,000","$124,000"
28,838,PIT,,Matt Seelinger,P,22,/,"CO
                    
                    
                    Farmingdale State (NY)","$125,000","$1,000","$124,000"
28,839,MIA,,Vincenzo Aiello,P,22,/,"CO
                    
                    
                    Oklahoma","$125,000","$2,000","$123,000"
28,840,KC,,Tylor Fischer,P,18,/,"HS
                    
                    
                    Langham Creek HS (TX)","$125,000","$152,500","-$27,500"
28,841,HOU,,Richard Slenker,3B,23,/,"CO
                    
                    
                    Yale (CT)","$125,000","$1,000","$124,000"
28,842,NYY,,Shane Roberts,P,18,/,"HS
                    
                    
                    Dwyer HS (FL)","$125,000",Unsigned,
28,843,SEA,,Johnny Slater,OF,21,/,"CO
                    
                    
                    Michigan","$125,000","$5,000","$120,000"
28,844,STL,,C.J. Saylor,P,23,/,"CO
                    
                    
                    San Diego State (CA)","$125,000","$3,000","$122,000"
28,845,DET,,Cameron Warner,2B,23,/,"CO
                    
                    
                    Texas Christian","$125,000","$1,500","$123,500"
28,846,SF,,Peter Lannoo,P,22,/,"CO
                    
                    
                    Cornell (NY)","$125,000","$2,500","$122,500"
28,847,NYM,,Jeremy Vasquez,1B,21,/,"CO
                    
                    
                    Nova Southeastern","$125,000","$75,000","$50,000"
28,848,BAL,,Zach Jarrett,OF,22,/,"CO
                    
                    
                    North Carolina-Charlotte","$125,000","$2,500","$122,500"
28,849,TOR,,Davis Schneider,3B,18,/,"HS
                    
                    
                    Eastern Regional HS (NJ)","$125,000","$50,000","$75,000"
28,850,LAD,,Justin Lewis,P,20,/,Cornell (NY),"$125,000","$125,000",
28,851,BOS,,Oraj Anu,OF,18,/,"HS
                    
                    
                    TNXL Academy (FL)","$125,000",Unsigned,
28,852,CLE,,Michael Hendrickson,P,21,/,"CO
                    
                    
                    Michigan","$125,000","$125,000",
28,853,WSH,,Nic Perkins,C,21,/,"CO
                    
                    
                    Drury University","$125,000","$60,000","$65,000"
28,854,TEX,,Jacob Hilton,P,18,/,"HS
                    
                    
                    Heritage HS (CO)","$125,000",Unsigned,
28,855,CHC,,Kier Meredith,OF,17,/,"HS
                    
                    
                    Glenn HS (NC)","$125,000",Unsigned,
29,856,MIN,,Griffin Roberts,P,21,/,"CO
                    
                    
                    Wake Forest (NC)","$125,000",Unsigned,
29,857,CIN,,A.J. Bumpass,OF,21,/,"CO
                    
                    
                    Cincinnati (OH)","$125,000",Unsigned,
29,858,SD,,Jalen Washington,C,22,/,"CO
                    
                    
                    Ohio State","$125,000","$1,000","$124,000"
29,859,TB,,Ryan Askew,P,22,/,"CO
                    
                    
                    Mercer (GA)","$125,000","$2,000","$123,000"
29,860,ATL,,Cade Cavalli,SP,18,R / R,"HS
                    
                    
                    Bixby HS (OK)","$125,000",Unsigned,
29,861,OAK,,Adam Reuss,P,22,/,"CO
                    
                    
                    Wisconsin-Milwaukee","$125,000","$1,500","$123,500"
29,862,ARI,,Tarik Skubal,SP,20,L / L,"CO
                    
                    
                    Seattle","$125,000",Unsigned,
29,863,PHI,,Bailey Cummings,P,19,/,"JC
                    
                    
                    San Jacinto JC (TX)","$125,000","$125,000",
29,864,MIL,,Brent Diaz,C,21,/,"CO
                    
                    
                    Louisiana Tech","$125,000","$92,500","$32,500"
29,865,LAA,,Cobi Johnson,P,21,/,"CO
                    
                    
                    Florida State","$125,000",Unsigned,
29,866,COL,,Todd Czinege,2B,22,/,"CO
                    
                    
                    Villanova (PA)","$125,000","$1,000","$124,000"
29,867,CHW,,Joe Mockbee,P,22,/,"CO
                    
                    
                    Michigan State","$125,000","$1,000","$124,000"
29,868,PIT,,Brock Deatherage,OF,21,/,"CO
                    
                    
                    North Carolina State","$125,000",Unsigned,
29,869,MIA,,Henry McAree,P,23,/,"CO
                    
                    
                    Lewis-Clark State (ID)","$125,000","$1,000","$124,000"
29,870,KC,,Travis Jones,OF,21,/,"CO
                    
                    
                    Texas","$125,000","$125,000",
29,871,HOU,,Andres Santana,OF,18,/,"HS
                    
                    
                    Doral Academy Prep HS (FL)","$125,000","$250,000","-$125,000"
29,872,NYY,,Tristan Beck,RP,21,/,"CO
                    
                    
                    Stanford (CA)","$125,000",Unsigned,
29,873,SEA,,Dave Gerber,P,22,/,"CO
                    
                    
                    Creighton (NE)","$125,000","$5,000","$120,000"
29,874,STL,,Wood Myers,2B,22,/,"CO
                    
                    
                    Coastal Carolina","$125,000","$25,000","$100,000"
29,875,DET,,Grant Reuss,P,21,/,"CO
                    
                    
                    Michigan","$125,000","$75,000","$50,000"
29,876,SF,,Frank Rubio,P,22,/,"CO
                    
                    
                    Florida","$125,000","$2,500","$122,500"
29,877,NYM,,Liam McCall,P,18,/,"HS
                    
                    
                    First Coast HS (FL)","$125,000","$125,000",
29,878,BAL,,Matt Hammonds,P,22,/,"CO
                    
                    
                    Sonoma State (CA)","$125,000","$2,500","$122,500"
29,879,TOR,,Joe DiBenedetto,P,22,/,"CO
                    
                    
                    Nova Southeastern (FL)","$125,000","$1,000","$124,000"
29,880,LAD,,Deacon Liput,2B,21,/,"CO
                    
                    
                    Florida","$125,000",Unsigned,
29,881,BOS,,Tyler Dearden,OF,19,L / R,"HS
                    
                    
                    Rancocas Valley Regional HS (NJ)","$125,000","$140,000","-$15,000"
29,882,CLE,,Tre' Gantt,OF,21,/,"CO
                    
                    
                    Ohio State","$125,000","$100,000","$25,000"
29,883,WSH,,Alex Dunlap,C,22,/,"CO
                    
                    
                    Stanford (CA)","$125,000","$2,500","$122,500"
29,884,TEX,,Blaine Knight,P,21,R / R,"CO
                    
                    
                    Arkansas","$125,000",Unsigned,
29,885,CHC,,Jake Steffens,P,23,/,"CO
                    
                    
                    Santa Clara (CA)","$125,000","$3,000","$122,000"
30,886,MIN,,Alex Robles,P,22,/,"CO
                    
                    
                    Austin Peay State (TN)","$125,000","$1,000","$124,000"
30,887,CIN,,Garrett Schoenle,P,19,/,"HS
                    
                    
                    Northrop HS (IN)","$125,000",Unsigned,
30,888,SD,,Chandler Seagle,C,21,R / R,"CO
                    
                    
                    Appalachian State (NC)","$125,000","$25,000","$100,000"
30,889,TB,,Gavin Williams,P,17,L / R,"HS
                    
                    
                    Cape Fear HS (NC)","$125,000",Unsigned,
30,890,ATL,,Hayden Wynja,P,18,/,"HS
                    
                    
                    Heritage Christian School (IN)","$125,000",Unsigned,
30,891,OAK,,Cody Puckett,P,22,/,"CO
                    
                    
                    Middle Tennessee State","$125,000","$1,500","$123,500"
30,892,ARI,,Ryan Dobson,OF,22,/,"CO
                    
                    
                    California State-Fresno","$125,000","$2,500","$122,500"
30,893,PHI,,Matt Kroon,3B,20,/,"JC
                    
                    
                    Central Arizona JC","$125,000",Unsigned,
30,894,MIL,,Cody Beckman,P,22,/,"CO
                    
                    
                    North Carolina State","$125,000","$50,000","$75,000"
30,895,LAA,,Jeremy Beasley,SP,21,R / R,"CO
                    
                    
                    Clemson","$125,000","$3,000","$122,000"
30,896,COL,,Jeff Moberg,2B,23,/,"CO
                    
                    
                    Tennessee","$125,000","$1,000","$124,000"
30,897,CHW,,Ryan Erickson,P,23,/,"CO
                    
                    
                    Iowa","$125,000","$1,000","$124,000"
30,898,PIT,,Manny Bejerano,C,20,/,"JC
                    
                    
                    Broward JC (FL)","$125,000","$15,000","$110,000"
30,899,MIA,,Michael Donadio,OF,22,/,"CO
                    
                    
                    St. John's (NY)","$125,000","$1,000","$124,000"
30,900,KC,,Adam Bainbridge,P,22,/,"CO
                    
                    
                    Old Dominion (VA)","$125,000","$1,000","$124,000"
30,901,HOU,,Cody Bohanek,SS,22,/,"CO
                    
                    
                    Illinois-Chicago","$125,000","$1,000","$124,000"
30,902,NYY,,Jake Mangum,CF,21,/,"CO
                    
                    
                    Mississippi State","$125,000",Unsigned,
30,903,SEA,,Scott Boches,P,22,/,"CO
                    
                    
                    Marist (NY)","$125,000","$5,000","$120,000"
30,904,STL,,Alex Fagalde,P,23,/,"CO
                    
                    
                    California-Riverside","$125,000","$3,000","$122,000"
30,905,DET,,Kyle Thomas,P,22,/,"CO
                    
                    
                    Northwestern Ohio","$125,000","$1,500","$123,500"
30,906,SF,,Sean Watkins,OF,21,/,"CO
                    
                    
                    California State-Los Angeles","$125,000",Unsigned,
30,907,NYM,,Ian McWilliams,P,18,/,"HS
                    
                    
                    Beech HS (TN)","$125,000",Unsigned,
30,908,BAL,,Will Robertson,OF,22,/,"CO
                    
                    
                    Davidson (NC)","$125,000","$2,500","$122,500"
30,909,TOR,,Reilly Johnson,C,20,/,"JC
                    
                    
                    State JC of Florida","$125,000","$100,000","$25,000"
30,910,LAD,,Chris Roller,OF,20,/,"JC
                    
                    
                    McLennan JC (TX)","$125,000","$125,000",
30,911,BOS,,Andrew Carber,P,22,/,"JC
                    
                    
                    Chipola JC (FL)","$125,000","$5,000","$120,000"
30,912,CLE,,Zack Draper,P,22,/,"CO
                    
                    
                    College of Idaho","$125,000","$5,000","$120,000"
30,913,WSH,,Austin Guibor,OF,22,/,"CO
                    
                    
                    California State-Fresno","$125,000","$2,500","$122,500"
30,914,TEX,,Ryan Dorow,3B,21,/,"CO
                    
                    
                    Adrian (MI)","$125,000","$2,000","$123,000"
30,915,CHC,,Cam Balego,SS,22,/,"CO
                    
                    
                    Mercyhurst (PA)","$125,000","$1,000","$124,000"
31,916,MIN,,Luke Miller,3B,21,/,"CO
                    
                    
                    Indiana","$125,000",Unsigned,
31,917,CIN,,Dondrae Bremner,2B,18,/,"HS
                    
                    
                    Bill Crothers SS (ON)","$125,000",Unsigned,
